,ID,Gas,Sector,Unit,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,Data source,Country,Created
53,AFG,ch4,other-transport,tonnes,4.139134,4.139134,4.139134,4.07128,3.9016430000000004,5.024944,6.241686,4.930584,5.337973,5.777214,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
54,AFG,ch4,solid-fuel-transformation,tonnes,24046.222560000002,6933.787050360363,6933.787050360363,7545.355650360358,-8931.31059663964,17900.918180360364,22844.221630360356,18690.11349036036,10637.488720360361,5168.129240360362,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
55,AFG,ch4,textiles-leather-apparel,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
56,AFG,ch4,wood-and-wood-products,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
57,AFG,co2,food-beverage-tobacco,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
58,AFG,co2,glass,tonnes,20045.15468197948,19467.196249632172,18907.493673323042,18787.972737362463,21748.18070732652,23000.871093404618,23614.591919477076,23123.733007044826,20223.970006612875,23810.8790024158,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
59,AFG,co2,lime,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
60,AFG,co2,other-agricultural-soil-emissions,tonnes,46161.494874,46161.494874,46161.494874,54360.94382,64795.227495,150438.06951,160914.257457,310880.896967,162799.971072,116966.645924,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
61,AFG,co2,other-chemicals,tonnes,0.0,0.0,0.0,0.0,0.0,120053.33439999999,118660.0017,107366.6735,108686.6729,100686.67189999999,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
62,AFG,co2,other-energy-use,tonnes,903387.4121333361,1072973.3077332973,1443474.603,1445192.267,1401365.6230000001,1971165.6769999997,2100428.656,2407728.8279999997,2258588.154,2290647.67,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
63,AFG,co2,other-fossil-fuel-operations,tonnes,83724.731887,-118420.2114247508,-41423.4762643264,-20396.260680848805,-10347.432307568008,55605.8456683936,56668.611981514405,125627.21512288801,242283.95028091123,147311.96115547244,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
64,AFG,co2,other-manufacturing,tonnes,3776339.549504394,3776402.8099382515,3776463.870768585,3794438.217990888,3516765.9957135785,3426469.46266323,3340610.481881134,2948062.187830787,2525108.349358977,2434790.259631922,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
65,AFG,co2,other-metals,tonnes,51495.3801825014,51495.3801825014,51495.3801825014,50838.44838348871,58710.2236630192,79260.7310826262,76702.8528733747,55750.9060284236,51160.1088584476,46692.831511654396,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
66,AFG,co2,other-mining-quarrying,tonnes,76072.72072414981,75621.72072414981,75382.72072414981,74202.2532937902,76302.0918566759,77408.51113811889,78551.9304195616,73187.2532937902,70256.8340123472,63662.479760803704,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
67,AFG,co2,other-onsite-fuel-usage,tonnes,154173.66093,154173.66093,154173.66093,153421.44353,144628.90005,147865.59853000002,179317.8482,210746.2919,217272.72639999999,253778.6856,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
68,AFG,co2,other-transport,tonnes,102051.6102,102051.6102,102051.6102,100378.63299999999,96196.18997,123891.53330000001,154141.52300000002,121795.773,131878.20260000002,142736.8747,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
69,AFG,co2,solid-fuel-transformation,tonnes,17125.01194,17125.01194,17125.01194,18556.6178,10166.27651,37239.36185,40328.7191,40631.12194,31348.163379999998,26010.26061,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
70,AFG,co2,textiles-leather-apparel,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
71,AFG,co2,wood-and-wood-products,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
72,AFG,hfc-125,fluorinated-gases,tonnes,41.300188,41.300188,41.300188,41.300188,38.349166,35.609003,32.883003,29.934094,27.388514999999998,24.705002,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
73,AFG,hfc-134a,fluorinated-gases,tonnes,282.70627199999996,282.70627199999996,282.70627199999996,282.70627199999996,256.791968,233.25310199999998,209.57941599999998,183.26973099999998,162.63650299999998,138.558359,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
74,AFG,hfc-143a,fluorinated-gases,tonnes,41.13257,41.13257,41.13257,41.13257,36.792145,32.909734,29.236933,24.8383,21.262501,18.218529,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
75,AFG,hfc-152a,fluorinated-gases,tonnes,73.24487500000001,73.24487500000001,73.24487500000001,73.24487500000001,70.100127,67.090398,64.86279,62.032526,58.061211,58.179966,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
76,AFG,hfc-227ea,fluorinated-gases,tonnes,6.628126,6.628126,6.628126,6.628126,6.390677,6.161734,5.930186,5.65597,5.474907,5.235541,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
77,AFG,hfc-245fa,fluorinated-gases,tonnes,25.39442,25.39442,25.39442,25.39442,23.897958,22.489681,21.287163,20.127651999999998,18.264848,17.679609999999997,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
78,AFG,hfc-32,fluorinated-gases,tonnes,6.956617,6.956617,6.956617,6.956617,6.956617,6.956617,6.956617,6.956617,6.956617,6.956617,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
79,AFG,hfc-365mfc,fluorinated-gases,tonnes,8.857126,8.857126,8.857126,8.857126,8.392646000000001,7.952524,7.5739600000000005,6.993779,6.632156999999999,6.438269,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
80,AFG,n2o,food-beverage-tobacco,tonnes,10.0977215679086,10.0977215679086,10.0977215679086,10.0977215679086,10.005987121348,10.947157419214,10.4825788110055,12.0475687046637,9.845974576061321,14.3363143163019,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
81,AFG,n2o,lime,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
82,AFG,n2o,manure-management-other,tonnes,309.09999999999997,309.09999999999997,309.09999999999997,309.09999999999997,309.90000000000003,309.7,315.7,312.3,299.3,300.20000000000005,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
83,AFG,n2o,other-agricultural-soil-emissions,tonnes,0.0,0.0,0.0,0.0,7574.5,6698.0999999999985,7422.4,7415.4,7251.400000000001,7336.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
